t(s),E(s),F(s),theta,E(theta),F(theta)
1463.4,1.096891E-05,0.9987532,3.138171,0.00511505,0.9987532
1464,1.050413E-05,0.9987596,3.139458,0.004898311,0.9987596
1464.6,1.050413E-05,0.9987659,3.140745,0.004898311,0.9987659
1465.2,1.022526E-05,0.9987721,3.142031,0.004768267,0.9987721
1465.8,1.003934E-05,0.9987782,3.143318,0.004681571,0.9987782
1466.4,9.295687E-06,0.998784,3.144605,0.004334788,0.998784
1467,9.574558E-06,0.9987897,3.145891,0.004464832,0.9987897
1467.6,9.20273E-06,0.9987953,3.147178,0.00429144,0.9987953
1468.2,9.574558E-06,0.9988009,3.148465,0.004464832,0.9988009
1468.8,9.481601E-06,0.9988067,3.149751,0.004421484,0.9988067
1469.4,1.0783E-05,0.9988127,3.151038,0.005028354,0.9988127
1470,1.096891E-05,0.9988193,3.152325,0.00511505,0.9988193
1470.6,1.208439E-05,0.9988262,3.153611,0.005635225,0.9988262
1471.2,1.254918E-05,0.9988336,3.154898,0.005851964,0.9988336
1471.8,1.301396E-05,0.9988412,3.156185,0.006068704,0.9988412
1472.4,1.329283E-05,0.9988491,3.157471,0.006198747,0.9988491
1473,1.394353E-05,0.9988573,3.158758,0.006502182,0.9988573
1473.6,1.394353E-05,0.9988657,3.160045,0.006502182,0.9988657
1474.2,1.217735E-05,0.9988735,3.161331,0.005678573,0.9988735
1474.8,1.134074E-05,0.9988806,3.162618,0.005288442,0.9988806
1475.4,1.087595E-05,0.9988872,3.163905,0.005071702,0.9988872
1476,9.760472E-06,0.9988934,3.165191,0.004551528,0.9988934
1476.6,9.109774E-06,0.9988991,3.166478,0.004248092,0.9988991
1477.2,9.295687E-06,0.9989046,3.167765,0.004334788,0.9989046
1477.8,8.92386E-06,0.9989101,3.169051,0.004161397,0.9989101
1478.4,1.031821E-05,0.9989158,3.170338,0.004811615,0.9989158
1479,1.050413E-05,0.9989221,3.171625,0.004898311,0.9989221
1479.6,1.01323E-05,0.9989283,3.172911,0.004724919,0.9989283
1480.2,1.041117E-05,0.9989344,3.174198,0.004854963,0.9989344
1480.8,1.0783E-05,0.9989408,3.175485,0.005028354,0.9989408
1481.4,8.830903E-06,0.9989467,3.176771,0.004118049,0.9989467
1482,9.388644E-06,0.9989521,3.178058,0.004378136,0.9989521
1482.6,8.830903E-06,0.9989576,3.179345,0.004118049,0.9989576
1483.2,8.92386E-06,0.9989629,3.180631,0.004161397,0.9989629
1483.8,9.295687E-06,0.9989684,3.181918,0.004334788,0.9989684
1484.4,9.109774E-06,0.9989739,3.183205,0.004248092,0.9989739
1485,9.946385E-06,0.9989796,3.184491,0.004638223,0.9989796
1485.6,1.041117E-05,0.9989857,3.185778,0.004854963,0.9989857
1486.2,1.003934E-05,0.9989919,3.187065,0.004681571,0.9989919
1486.8,1.050413E-05,0.998998,3.188351,0.004898311,0.998998
1487.4,1.115482E-05,0.9990045,3.189638,0.005201746,0.9990045
1488,9.946385E-06,0.9990109,3.190925,0.004638223,0.9990109
1488.6,9.760472E-06,0.9990168,3.192211,0.004551528,0.9990168
1489.2,9.667515E-06,0.9990226,3.193498,0.00450818,0.9990226
1489.8,8.92386E-06,0.9990282,3.194785,0.004161397,0.9990282
1490.4,9.574558E-06,0.9990337,3.196071,0.004464832,0.9990337
1491,8.180205E-06,0.9990391,3.197358,0.003814614,0.9990391
1491.6,8.644989E-06,0.9990441,3.198645,0.004031353,0.9990441
1492.2,9.016817E-06,0.9990494,3.199931,0.004204745,0.9990494
1492.8,8.459075E-06,0.9990547,3.201218,0.003944657,0.9990547
1493.4,9.109774E-06,0.9990599,3.202505,0.004248092,0.9990599
1494,8.552032E-06,0.9990652,3.203791,0.003988005,0.9990652
1494.6,9.574558E-06,0.9990707,3.205078,0.004464832,0.9990707
1495.2,9.20273E-06,0.9990763,3.206365,0.00429144,0.9990763
1495.8,8.737946E-06,0.9990817,3.207651,0.004074701,0.9990817
1496.4,8.087248E-06,0.9990867,3.208938,0.003771266,0.9990867
1497,8.92386E-06,0.9990918,3.210225,0.004161397,0.9990918
1497.6,8.830903E-06,0.9990972,3.211511,0.004118049,0.9990972
1498.2,8.459075E-06,0.9991023,3.212798,0.003944657,0.9991023
1498.8,8.644989E-06,0.9991075,3.214085,0.004031353,0.9991075
1499.4,9.760472E-06,0.999113,3.215371,0.004551528,0.999113
1500,1.050413E-05,0.9991191,3.216658,0.004898311,0.9991191
1500.6,9.667515E-06,0.9991251,3.217945,0.00450818,0.9991251
1501.2,8.737946E-06,0.9991306,3.219231,0.004074701,0.9991306
1501.8,1.041117E-05,0.9991364,3.220518,0.004854963,0.9991364
1502.4,9.388644E-06,0.9991423,3.221805,0.004378136,0.9991423
1503,9.481601E-06,0.999148,3.223091,0.004421484,0.999148
1503.6,1.041117E-05,0.999154,3.224378,0.004854963,0.999154
1504.2,1.050413E-05,0.9991602,3.225665,0.004898311,0.9991602
1504.8,9.574558E-06,0.9991663,3.226951,0.004464832,0.9991663
1505.4,1.227031E-05,0.9991728,3.228238,0.00572192,0.9991728
1506,1.273509E-05,0.9991803,3.229525,0.00593866,0.9991803
1506.6,1.124778E-05,0.9991875,3.230811,0.005245094,0.9991875
1507.2,1.171257E-05,0.9991944,3.232098,0.005461833,0.9991944
1507.8,1.106187E-05,0.9992012,3.233385,0.005158398,0.9992012
1508.4,1.022526E-05,0.9992076,3.234671,0.004768267,0.9992076
1509,1.01323E-05,0.9992137,3.235958,0.004724919,0.9992137
1509.6,9.481601E-06,0.9992196,3.237245,0.004421484,0.9992196
1510.2,9.388644E-06,0.9992253,3.238531,0.004378136,0.9992253
1510.8,9.20273E-06,0.9992308,3.239818,0.00429144,0.9992308
1511.4,9.667515E-06,0.9992365,3.241105,0.00450818,0.9992365
1512,8.644989E-06,0.999242,3.242391,0.004031353,0.999242
1512.6,9.574558E-06,0.9992475,3.243678,0.004464832,0.9992475
1513.2,9.760472E-06,0.9992533,3.244964,0.004551528,0.9992533
1513.8,9.295687E-06,0.999259,3.246251,0.004334788,0.999259
1514.4,9.295687E-06,0.9992646,3.247538,0.004334788,0.9992646
1515,8.273162E-06,0.9992698,3.248824,0.003857962,0.9992698
1515.6,8.180205E-06,0.9992748,3.250111,0.003814614,0.9992748
1516.2,7.622464E-06,0.9992795,3.251398,0.003554526,0.9992795
1516.8,8.459075E-06,0.9992843,3.252684,0.003944657,0.9992843
1517.4,6.878809E-06,0.9992889,3.253971,0.003207743,0.9992889
1518,7.064722E-06,0.9992931,3.255258,0.003294439,0.9992931
1518.6,6.878809E-06,0.9992973,3.256544,0.003207743,0.9992973
1519.2,6.971765E-06,0.9993015,3.257831,0.003251091,0.9993015
1519.8,6.692895E-06,0.9993056,3.259118,0.003121048,0.9993056
1520.4,6.971765E-06,0.9993097,3.260404,0.003251091,0.9993097
1521,6.321067E-06,0.9993136,3.261691,0.002947656,0.9993136
1521.6,7.808377E-06,0.9993179,3.262978,0.003641222,0.9993179
1522.2,7.529507E-06,0.9993225,3.264264,0.003511178,0.9993225
1522.8,7.622464E-06,0.999327,3.265551,0.003554526,0.999327
1523.4,7.250636E-06,0.9993315,3.266838,0.003381135,0.9993315
1524,7.808377E-06,0.999336,3.268124,0.003641222,0.999336
1524.6,8.180205E-06,0.9993408,3.269411,0.003814614,0.9993408
1525.2,8.644989E-06,0.9993459,3.270698,0.004031353,0.9993459
1525.8,7.43655E-06,0.9993507,3.271984,0.003467831,0.9993507
1526.4,7.994291E-06,0.9993553,3.273271,0.003727918,0.9993553
1527,8.087248E-06,0.9993601,3.274558,0.003771266,0.9993601
1527.6,8.830903E-06,0.9993652,3.275844,0.004118049,0.9993652
1528.2,9.388644E-06,0.9993707,3.277131,0.004378136,0.9993707
1528.8,8.644989E-06,0.9993761,3.278418,0.004031353,0.9993761
1529.4,9.20273E-06,0.9993814,3.279704,0.00429144,0.9993814
1530,9.481601E-06,0.999387,3.280991,0.004421484,0.999387
1530.6,8.180205E-06,0.9993923,3.282278,0.003814614,0.9993923
1531.2,9.388644E-06,0.9993976,3.283564,0.004378136,0.9993976
1531.8,8.644989E-06,0.999403,3.284851,0.004031353,0.999403
1532.4,8.92386E-06,0.9994083,3.286138,0.004161397,0.9994083
1533,9.667515E-06,0.9994139,3.287424,0.00450818,0.9994139
1533.6,1.022526E-05,0.9994198,3.288711,0.004768267,0.9994198
1534.2,1.14337E-05,0.9994263,3.289998,0.00533179,0.9994263
1534.8,1.069004E-05,0.999433,3.291284,0.004985006,0.999433
1535.4,1.087595E-05,0.9994394,3.292571,0.005071702,0.9994394
1536,9.667515E-06,0.9994456,3.293858,0.00450818,0.9994456
1536.6,9.853428E-06,0.9994515,3.295144,0.004594876,0.9994515
1537.2,7.71542E-06,0.9994567,3.296431,0.003597874,0.9994567
1537.8,7.343593E-06,0.9994612,3.297718,0.003424483,0.9994612
1538.4,6.506981E-06,0.9994654,3.299004,0.003034352,0.9994654
1539,5.763326E-06,0.9994691,3.300291,0.002687569,0.9994691
1539.6,5.577412E-06,0.9994725,3.301578,0.002600873,0.9994725
1540.2,5.112628E-06,0.9994757,3.302864,0.002384134,0.9994757
1540.8,5.298542E-06,0.9994788,3.304151,0.002470829,0.9994788
1541.4,5.94924E-06,0.9994822,3.305438,0.002774264,0.9994822
1542,6.042197E-06,0.9994858,3.306724,0.002817612,0.9994858
1542.6,6.506981E-06,0.9994896,3.308011,0.003034352,0.9994896
1543.2,6.599938E-06,0.9994935,3.309298,0.0030777,0.9994935
1543.8,7.808377E-06,0.9994978,3.310584,0.003641222,0.9994978
1544.4,7.157679E-06,0.9995023,3.311871,0.003337787,0.9995023
1545,7.064722E-06,0.9995066,3.313158,0.003294439,0.9995066
1545.6,7.250636E-06,0.9995109,3.314444,0.003381135,0.9995109
1546.2,7.808377E-06,0.9995154,3.315731,0.003641222,0.9995154
1546.8,8.459075E-06,0.9995203,3.317018,0.003944657,0.9995203
1547.4,8.273162E-06,0.9995253,3.318304,0.003857962,0.9995253
1548,7.529507E-06,0.99953,3.319591,0.003511178,0.99953
1548.6,8.830903E-06,0.9995349,3.320878,0.004118049,0.9995349
1549.2,7.71542E-06,0.9995399,3.322164,0.003597874,0.9995399
1549.8,6.971765E-06,0.9995443,3.323451,0.003251091,0.9995443
1550.4,8.273162E-06,0.9995489,3.324738,0.003857962,0.9995489
1551,7.622464E-06,0.9995536,3.326024,0.003554526,0.9995536
1551.6,8.644989E-06,0.9995585,3.327311,0.004031353,0.9995585
1552.2,9.295687E-06,0.9995639,3.328598,0.004334788,0.9995639
1552.8,1.031821E-05,0.9995698,3.329884,0.004811615,0.9995698
1553.4,1.050413E-05,0.999576,3.331171,0.004898311,0.999576
1554,9.481601E-06,0.999582,3.332458,0.004421484,0.999582
1554.6,9.946385E-06,0.9995879,3.333744,0.004638223,0.9995879
1555.2,9.946385E-06,0.9995938,3.335031,0.004638223,0.9995938
1555.8,8.830903E-06,0.9995995,3.336318,0.004118049,0.9995995
1556.4,8.737946E-06,0.9996047,3.337604,0.004074701,0.9996047
1557,9.016817E-06,0.9996101,3.338891,0.004204745,0.9996101
1557.6,6.971765E-06,0.9996149,3.340178,0.003251091,0.9996149
1558.2,8.180205E-06,0.9996194,3.341464,0.003814614,0.9996194
1558.8,8.273162E-06,0.9996243,3.342751,0.003857962,0.9996243
1559.4,7.529507E-06,0.9996291,3.344038,0.003511178,0.9996291
1560,6.971765E-06,0.9996334,3.345324,0.003251091,0.9996334
1560.6,8.180205E-06,0.999638,3.346611,0.003814614,0.999638
1561.2,9.295687E-06,0.9996432,3.347898,0.004334788,0.9996432
1561.8,9.109774E-06,0.9996487,3.349184,0.004248092,0.9996487
1562.4,9.853428E-06,0.9996544,3.350471,0.004594876,0.9996544
1563,9.760472E-06,0.9996603,3.351758,0.004551528,0.9996603
1563.6,9.481601E-06,0.9996661,3.353044,0.004421484,0.9996661
1564.2,1.050413E-05,0.9996721,3.354331,0.004898311,0.9996721
1564.8,9.481601E-06,0.9996781,3.355618,0.004421484,0.9996781
1565.4,1.022526E-05,0.999684,3.356904,0.004768267,0.999684
1566,1.01323E-05,0.9996901,3.358191,0.004724919,0.9996901
1566.6,7.622464E-06,0.9996954,3.359478,0.003554526,0.9996954
1567.2,8.737946E-06,0.9997003,3.360764,0.004074701,0.9997003
1567.8,8.644989E-06,0.9997055,3.362051,0.004031353,0.9997055
1568.4,8.087248E-06,0.9997106,3.363338,0.003771266,0.9997106
1569,6.599938E-06,0.999715,3.364624,0.0030777,0.999715
1569.6,8.830903E-06,0.9997196,3.365911,0.004118049,0.9997196
1570.2,8.180205E-06,0.9997247,3.367197,0.003814614,0.9997247
1570.8,7.901334E-06,0.9997295,3.368484,0.00368457,0.9997295
1571.4,7.901334E-06,0.9997343,3.369771,0.00368457,0.9997343
1572,7.250636E-06,0.9997388,3.371057,0.003381135,0.9997388
1572.6,7.43655E-06,0.9997432,3.372344,0.003467831,0.9997432
1573.2,6.506981E-06,0.9997474,3.373631,0.003034352,0.9997474
1573.8,5.94924E-06,0.9997511,3.374917,0.002774264,0.9997511
1574.4,5.763326E-06,0.9997546,3.376204,0.002687569,0.9997546
1575,7.157679E-06,0.9997585,3.377491,0.003337787,0.9997585
1575.6,6.135154E-06,0.9997625,3.378777,0.00286096,0.9997625
1576.2,6.785852E-06,0.9997664,3.380064,0.003164395,0.9997664
1576.8,6.785852E-06,0.9997705,3.381351,0.003164395,0.9997705
1577.4,7.064722E-06,0.9997746,3.382637,0.003294439,0.9997746
1578,6.506981E-06,0.9997787,3.383924,0.003034352,0.9997787
1578.6,5.856283E-06,0.9997824,3.385211,0.002730917,0.9997824
1579.2,6.22811E-06,0.999786,3.386497,0.002904308,0.999786
1579.8,5.94924E-06,0.9997897,3.387784,0.002774264,0.9997897
1580.4,4.926714E-06,0.9997929,3.389071,0.002297438,0.9997929
1581,5.670369E-06,0.9997961,3.390357,0.002644221,0.9997961
1581.6,5.484455E-06,0.9997995,3.391644,0.002557525,0.9997995
1582.2,5.577412E-06,0.9998028,3.392931,0.002600873,0.9998028
1582.8,5.484455E-06,0.9998061,3.394217,0.002557525,0.9998061
1583.4,5.484455E-06,0.9998094,3.395504,0.002557525,0.9998094
1584,6.971765E-06,0.9998131,3.396791,0.003251091,0.9998131
1584.6,6.22811E-06,0.9998171,3.398077,0.002904308,0.9998171
1585.2,6.599938E-06,0.9998209,3.399364,0.0030777,0.9998209
1585.8,7.064722E-06,0.999825,3.400651,0.003294439,0.999825
1586.4,7.71542E-06,0.9998295,3.401937,0.003597874,0.9998295
1587,7.529507E-06,0.999834,3.403224,0.003511178,0.999834
1587.6,7.343593E-06,0.9998385,3.404511,0.003424483,0.9998385
1588.2,8.180205E-06,0.9998432,3.405797,0.003814614,0.9998432
1588.8,7.901334E-06,0.999848,3.407084,0.00368457,0.999848
1589.4,6.785852E-06,0.9998524,3.408371,0.003164395,0.9998524
1590,7.157679E-06,0.9998566,3.409657,0.003337787,0.9998566
1590.6,6.692895E-06,0.9998607,3.410944,0.003121048,0.9998607
1591.2,5.856283E-06,0.9998645,3.412231,0.002730917,0.9998645
1591.8,6.22811E-06,0.9998681,3.413517,0.002904308,0.9998681
1592.4,5.94924E-06,0.9998718,3.414804,0.002774264,0.9998718
1593,5.484455E-06,0.9998752,3.416091,0.002557525,0.9998752
1593.6,5.763326E-06,0.9998786,3.417377,0.002687569,0.9998786
1594.2,5.577412E-06,0.999882,3.418664,0.002600873,0.999882
1594.8,6.135154E-06,0.9998855,3.419951,0.00286096,0.9998855
1595.4,6.878809E-06,0.9998894,3.421237,0.003207743,0.9998894
1596,6.042197E-06,0.9998933,3.422524,0.002817612,0.9998933
1596.6,6.971765E-06,0.9998972,3.423811,0.003251091,0.9998972
1597.2,6.971765E-06,0.9999014,3.425097,0.003251091,0.9999014
1597.8,7.529507E-06,0.9999057,3.426384,0.003511178,0.9999057
1598.4,6.785852E-06,0.99991,3.427671,0.003164395,0.99991
1599,6.971765E-06,0.9999141,3.428957,0.003251091,0.9999141
1599.6,5.577412E-06,0.9999179,3.430244,0.002600873,0.9999179
1600.2,6.135154E-06,0.9999214,3.431531,0.00286096,0.9999214
1600.8,6.692895E-06,0.9999253,3.432817,0.003121048,0.9999253
1601.4,6.321067E-06,0.9999292,3.434104,0.002947656,0.9999292
1602,5.670369E-06,0.9999328,3.435391,0.002644221,0.9999328
1602.6,5.94924E-06,0.9999363,3.436677,0.002774264,0.9999363
1603.2,7.250636E-06,0.9999402,3.437964,0.003381135,0.9999402
1603.8,6.971765E-06,0.9999445,3.439251,0.003251091,0.9999445
1604.4,7.529507E-06,0.9999488,3.440537,0.003511178,0.9999488
1605,8.180205E-06,0.9999535,3.441824,0.003814614,0.9999535
1605.6,8.366119E-06,0.9999585,3.443111,0.003901309,0.9999585
1606.2,8.92386E-06,0.9999637,3.444397,0.004161397,0.9999637
1606.8,8.459075E-06,0.9999689,3.445684,0.003944657,0.9999689
1607.4,8.180205E-06,0.9999739,3.446971,0.003814614,0.9999739
1608,7.622464E-06,0.9999786,3.448257,0.003554526,0.9999786
1608.6,7.343593E-06,0.9999831,3.449544,0.003424483,0.9999831
1609.2,7.43655E-06,0.9999876,3.450831,0.003467831,0.9999876
1609.8,6.692895E-06,0.9999918,3.452117,0.003121048,0.9999918
1610.4,6.971765E-06,0.9999959,3.453404,0.003251091,0.9999959
1611,6.692895E-06,1,3.454691,0.003121048,1
